1,2,3,4,5,6,7,8,9,10
0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154,0.3921794878887154
0.3901914931028633,0.3903833298529372,0.3893099095881557,0.39012242687791954,0.38962360494166176,0.38812740642520116,0.3896886096708578,0.39082299258555425,0.38994494022598297,0.39181484810177236
0.38684919866679324,0.3865719263036363,0.3876875366558108,0.38693679869345327,0.38872306695278214,0.38824816585057464,0.38829421426472943,0.3897587710797869,0.3879158226862105,0.3890612528926245
0.3856875710245634,0.38358046718040056,0.38526586354816167,0.3847095772797291,0.38588363341629683,0.3882034891994055,0.3863175702850093,0.3876938828670219,0.38729969482199095,0.38767673402218283
0.3847432101439772,0.38175279203005946,0.3842110840805739,0.38420897544580884,0.38454678023795885,0.3866157715248045,0.383497095318068,0.38467400602188845,0.38599244936401383,0.3858037501447841
0.38271298794901315,0.3803700850315918,0.3825914366805506,0.38161375190242536,0.38163968643242496,0.38435038417699574,0.380976994701402,0.38372764965499584,0.38440306345010244,0.3832930035626841
0.38180306638718614,0.3813332062659082,0.38069690635311065,0.3813751721880304,0.3797148202758354,0.3828963105341693,0.37940071067108455,0.3805516480084848,0.38259768497243823,0.38167792941802325
0.3804347712685834,0.38015610360138724,0.3771827925787005,0.379647268143033,0.3774183138345351,0.3821769332894575,0.37764107837494754,0.3797976908877262,0.3807855590873195,0.38009117376914875
0.37985189148810405,0.37930691082195217,0.3756219919439717,0.3773679411225842,0.3736710452531954,0.3802767438437046,0.37626960123354014,0.3775670979066148,0.3789548997272166,0.3799367986433032
0.37729269649142777,0.3782398201478289,0.37377089369788424,0.37495802752973245,0.3716569170386447,0.3797808465140034,0.3754609168331249,0.37523557503206784,0.37695859129478193,0.37896532341455946
0.3757110553926239,0.3748721773697368,0.36981118576110933,0.3733585269186453,0.37179123835963396,0.3779113443212329,0.3739840628796134,0.374851630979433,0.3743040302062963,0.3758621484048715
0.3744430394304052,0.37557682891838245,0.36891180052776423,0.37040855305453746,0.37036279139061573,0.3784953020300632,0.37200122406392166,0.3740792584555484,0.37262278080122024,0.37433583772372286
0.3744701980521958,0.37338843957963336,0.36913148620960967,0.36672933034014343,0.36908882229064893,0.3754311678647132,0.37150029539774726,0.3729923507374569,0.37216400098815117,0.3706999268825592
0.37247501067601724,0.3735525937296476,0.3679549035029101,0.3659946756147936,0.3682922061865374,0.37397837517908744,0.3687121733841093,0.372663209833681,0.3700358601242833,0.37031901681945234
0.37282445013965465,0.3712273480378372,0.3660334081112954,0.36641782237791476,0.3633228071973118,0.3712640457258132,0.368275795367045,0.37112261241680117,0.36915295624004596,0.3687798991987012
0.36929679314688013,0.37001508714299486,0.363596939685147,0.3644318637717417,0.36477307629144395,0.36960399693193124,0.36647215411735223,0.36920619532744775,0.36780893812644805,0.3668999600910734
0.36913020707731165,0.3682650624633481,0.36128261444520016,0.36067517472762667,0.3637887063827768,0.3688772575591024,0.36452565538720966,0.36800432647706255,0.36473007088746495,0.36628714656617395
0.36782847374534616,0.36552161793223814,0.36082564384706584,0.3600807510333686,0.36283839621547903,0.3672650438467838,0.36250420686742196,0.3664206961741373,0.3638330856022865,0.3649151760071335
0.36631268692248664,0.36631269775140096,0.3580979363730691,0.35956094638388647,0.3609271456611322,0.3662325801072208,0.35886577980359785,0.36541515726544693,0.363106222857557,0.3665612039986883
0.36759463531874664,0.3650084600789937,0.3582718352220922,0.3584828850612015,0.3587467585238226,0.36227204120051554,0.35628662929466487,0.36456390051919213,0.35988146602100535,0.3629387704050989
0.36516604648664347,0.363725704089306,0.3553367720770224,0.3574962278704717,0.35865336770247713,0.36275428019079065,0.355919069437727,0.36488171943794984,0.3588153861716428,0.36011741273132064
