1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463,0.5171299078463
0.5159127972412575,0.5077630868940314,0.5106463090193653,0.5126705093548002,0.4999771764988671,0.5051813547285913,0.5160527172866833,0.5087586292209545,0.4999395531538393,0.4967189790933806,0.5096407480537615,0.5153695631139915,0.5114859117832229,0.5127459875041956,0.5100273734593049,0.5002941832195714,0.5274908376274036,0.5015258724986786,0.5299497627082859,0.5124003301491459,0.5007367521517034,0.5163314052869905,0.5233166958737183,0.5154037623761439,0.5016143977807366,0.5207872644219004,0.5303880443637806,0.5004121725116063,0.505697183173802,0.5149825770970048,0.510424679069463,0.5203483956147125,0.5086749546623986,0.5139954539018516,0.5234964150976001,0.5108360485977179,0.5129505503711609,0.5009122621249981,0.5218366444433489,0.5186051351600196,0.5154456058261425,0.524804649405345,0.5065616418679806,0.515757913018307,0.5039062645334142,0.501094853477201,0.5053057379731363,0.5259315659443194,0.5101378930490938,0.5008295431515285,0.5167608848168462,0.5222668292394782,0.5006456232987873,0.5124625188089271,0.5027733005168682,0.5084448846715113,0.5095870735868241,0.5094560811738997,0.5154197074972313,0.5106177943439875,0.5205484286036679,0.5106649441699727,0.5085028060381682,0.5249092359712739,0.5006726065274493,0.5087871319373566,0.4922051064313746,0.5092159041505072,0.5046385197345457,0.5134736049502292,0.5242498173255185,0.5070562268401614,0.5199299461880068,0.5147583905193174,0.5095935337861882,0.5090406026181565,0.501216572714366,0.5181290804276918,0.520781161822457,0.5054391166412449,0.510633271950848,0.5213797207015918,0.5185306333397354,0.519467095528125,0.5148097488116004,0.5113447189026594,0.5135106774118452,0.5150483422405973,0.5091269541576984,0.5147960623990487,0.5116589656381884,0.5090743647442288,0.5078680388155988,0.4845093831820597,0.5237392981840494,0.5026346236465021,0.5277094511265465,0.501316869706214,0.5140356388799118,0.5174818886120207,0.5258635268291356,0.4992032101196165,0.5142615764636015,0.4987846731974744,0.5229634157513292,0.5101707929531109,0.5177218031948744,0.5096299372353257,0.5116652302025505,0.5188948399571696
0.5157023795026631,0.4865579152097058,0.5072724295545706,0.5067102322783834,0.4961657492873764,0.5082904456131224,0.5126053971040251,0.5235443006912855,0.4966541469842013,0.5218707682899538,0.5061661305604589,0.5119246937656252,0.5120753953593854,0.5186884782945282,0.5043666217844823,0.52337171815502,0.5196456686531488,0.5000835957457244,0.5377108096800651,0.4853924337714783,0.4917786689859207,0.5093128046042599,0.5204671751064264,0.5082959958699806,0.5029462801656421,0.5119566957841803,0.5292349594002561,0.4860691158708536,0.5162313833413258,0.5182401506469361,0.5007620670493548,0.5160974411740236,0.4968615384377218,0.5034978420471414,0.5312490586268823,0.509961260819275,0.5089137075974557,0.5126163450911992,0.5306014210898728,0.5248696766995653,0.514797868999173,0.5130649565852362,0.5165159441031765,0.5063381745735734,0.500831579697694,0.5027176288316951,0.5152757383846334,0.5232300053179578,0.5253156657424245,0.4827867636157218,0.5099915975386662,0.5141823040724832,0.5201714623400978,0.5110183508074032,0.5025737748615433,0.4967776201317824,0.5061565216805802,0.5165344004033579,0.5011509233662502,0.5165791833716112,0.5097121581972492,0.517539826754724,0.5225183318448493,0.497970710535162,0.5118527627284595,0.5074175608176358,0.4847956299808562,0.4983225879095276,0.5008983199696326,0.5019492577084692,0.5218707480900078,0.5104109560483668,0.4959929962045803,0.507658852659426,0.4942574497936691,0.5154099409372437,0.4881402462457216,0.529310376125298,0.5148368687931645,0.491890100710046,0.5039818775450704,0.5208503956838622,0.5118635479912939,0.5054021445581187,0.5261120824033668,0.507384944717791,0.4990823225869557,0.4982590705007781,0.5164638430470646,0.5144057769891971,0.5058100189238779,0.5189778738906365,0.524493209446941,0.4841203902638223,0.5148873536814074,0.5065327607273966,0.5277923697900266,0.5072396948430985,0.5264838187515418,0.523960813371981,0.49841450439166246,0.4957575723954865,0.5055478758663191,0.4998360906081959,0.5237473578132468,0.5102571980568157,0.4831206278217573,0.514494782839476,0.524325692908059,0.5123688409696796
0.5032564111548531,0.4958616438668005,0.4972692784141266,0.5134321421748689,0.4888116051637755,0.5012873115573157,0.4982838854476612,0.5195551497667203,0.5081110356790207,0.5159297603185253,0.4975519093821828,0.491260349569162,0.50511285272217,0.5102840822214,0.484435849219992,0.5158665388626784,0.5056483791714405,0.5058714532795802,0.534302427147496,0.4994242106510086,0.5014096689439489,0.5218913026022894,0.5179963592041378,0.5187914888410274,0.4925035521350615,0.5063133046772457,0.5239018219217498,0.4874367358430883,0.4926981162771636,0.507937472593158,0.4787214002963486,0.5121804439088595,0.4848287444888581,0.4962110066166168,0.5286970175039858,0.5168394631203588,0.5083458126937668,0.5093978392736972,0.5284580623813679,0.5078301907549675,0.5091377275468617,0.5127815727097921,0.5072709322690007,0.5006257362089656,0.5130472029320309,0.5235394096388926,0.5252067311261597,0.5070231092121009,0.5167394782424765,0.4992548179571754,0.5087362200609996,0.4974922589333556,0.5099507930752145,0.4972729137125259,0.5054649163810532,0.51280429708345,0.5172018839154963,0.5425732639871123,0.4965497606533321,0.5200847600753052,0.5012600799199782,0.5080146092988349,0.5395484197389995,0.4634641006903697,0.5201298388806299,0.5139014208691924,0.4724135779852756,0.4985445588456571,0.5070346934813676,0.5058521592173676,0.5308955156039651,0.5061560859657579,0.4959705338200123,0.51025030137248,0.5003764224330205,0.5177179979247275,0.4890580999039838,0.5153421511054658,0.4978241952203955,0.5078434848566746,0.4879533105628524,0.5232732019889302,0.5120703818198529,0.4915800267782884,0.5227312889314834,0.518820515618134,0.5062967592020404,0.5015328216347615,0.5115645183859115,0.4987364932268409,0.5239757737061509,0.5152459541015998,0.5296442458753029,0.494068903067748,0.5167100095628971,0.4967301825986465,0.5202334801993155,0.5205188163477603,0.5194966886264097,0.5180706515262775,0.4900542328289374,0.49613389399848307,0.5237042067701289,0.48113986416125054,0.5232649858319404,0.5111104133344455,0.49768347815679964,0.5236674947612422,0.5208430082602514,0.5039667234503623
0.5067409122535603,0.4997994784722482,0.5053460389458083,0.5093479377750482,0.4968184025716737,0.4954447447995005,0.5153378997392996,0.4965107469393504,0.5169269999665499,0.522840486427546,0.4967541812136054,0.4966815391218041,0.5206496519477702,0.5106244978153864,0.5105528069427716,0.5109511588964598,0.4999331716235731,0.5043731212407514,0.5230061189177375,0.5107641966710624,0.4720416169050923,0.4812294246861386,0.5059763292993932,0.5202938627314739,0.4909246785161498,0.4953815891302426,0.5209913508572758,0.4980057009613428,0.4795966746600526,0.5051903862842897,0.4788116783829117,0.5106073804854788,0.4918950378493983,0.4872408718452024,0.5272416665109587,0.5160052069843184,0.5279198691279333,0.5084829029415967,0.5200255305940227,0.5038728586617341,0.5194511783874735,0.5096590042174907,0.5153263721477217,0.5034572922465341,0.502874211324137,0.5193912345519509,0.5216312934535648,0.4768093082705153,0.5083721651739675,0.5006096106843589,0.514164824089277,0.4823239756623995,0.4986542033991554,0.4936069540696706,0.4995827470854536,0.5167739992419932,0.4893655591595777,0.5327326580514545,0.4959242053047479,0.5033233890838481,0.5306548071538942,0.5030589304504647,0.5304729229827332,0.4773725377183037,0.4901284056982138,0.523087444500457,0.4745798938496721,0.4919174971864296,0.5099548002399297,0.501393129250534,0.5267163283616632,0.5087431881431826,0.4823637290550971,0.498079658879005,0.5056464829627696,0.5110737114404637,0.5068739074420311,0.4890535746430562,0.5134805990028596,0.5131696289771353,0.4826005140079231,0.5164773384148402,0.4957991065116864,0.4920083067287349,0.516263921399123,0.4996421443403497,0.5137975170037191,0.5023176470023148,0.4955558072327119,0.4893362569966613,0.5111080673069914,0.5132229707757942,0.5194983918758548,0.5062269442975873,0.5098576692927388,0.5089963338469136,0.5043397459049184,0.4980667343549229,0.5064684191454956,0.5234496385962655,0.4717882211953555,0.5053429768111798,0.5059147013236908,0.48881497660566864,0.5203938866733511,0.5028805297859732,0.48820662797344067,0.5244603627740407,0.5165685567451586,0.5031241083451907
0.5080095334161718,0.4942933538862077,0.5019587206108368,0.4967922502843822,0.5061202248078148,0.4896374148953876,0.5331270832745396,0.4824079457538808,0.525964634849881,0.5191189400884718,0.4960774039065577,0.4890069140409591,0.523327059295333,0.4951854205622916,0.5036271499623837,0.5011957598888908,0.5124033725186566,0.5114825585538588,0.5246842588337646,0.5094298706746733,0.4642480873052287,0.4781427405148566,0.507945956844736,0.5132289320223914,0.4617697550968681,0.5134801658000079,0.4996462720790981,0.4974248607741863,0.4875609479816792,0.5027405958893216,0.4805202225287583,0.4888027002459563,0.4769258530835868,0.497488016305808,0.5169665996899255,0.4951406789063794,0.5259184122687129,0.5209426664070013,0.5205166294466007,0.5105998451531115,0.5199200455501033,0.5108418985311,0.5040546259211647,0.4933945315702868,0.505172220096352,0.523466856602304,0.5073464461035532,0.4770115573759274,0.4918388563468545,0.4899948475438053,0.5045365215665331,0.4811461337360124,0.4966628437090715,0.5032064571876795,0.4795703757489531,0.4949820235234892,0.4983467078496476,0.5387743032352414,0.4966197065172636,0.4899099912675578,0.517435798386808,0.4940697738893662,0.5295568296061882,0.5054291530104529,0.4901346323025621,0.5171922166201534,0.4758604043521294,0.4927090539643413,0.5072967924741907,0.4927313844572282,0.5216800000257263,0.5008263176683619,0.4900945261854141,0.5020657512249156,0.4943298820818709,0.5048044133015643,0.4940417968482197,0.5189211048418366,0.5035760371459406,0.515022652933088,0.4857123320889837,0.5123428078212734,0.4938760274267106,0.4976879154921359,0.490910625637437,0.4898270844068607,0.5089000122331313,0.4943288704225584,0.4958514813860359,0.492446499541665,0.50629953931612,0.5138324492395376,0.517279774796565,0.4880378710661321,0.5043939049305878,0.4995917742741779,0.5058691091266896,0.4811820601120715,0.517201664464303,0.5239434363868088,0.4770796386318822,0.49837247008011837,0.5089502728007442,0.4803470693387268,0.5272774316888315,0.49708324132775483,0.49742735433340296,0.5202969957045803,0.513879220463884,0.5165304255399605
0.5096390173419768,0.4890197916549945,0.4989549630828328,0.5020190039870098,0.4853872111674452,0.4889053515807686,0.5446476407579821,0.4973181651196363,0.5058677929807559,0.5326044276663892,0.4994468826507989,0.4834764642577533,0.5385253574009549,0.5150963665018019,0.5033519020330787,0.5078249533635018,0.498976996852177,0.5142264585632746,0.5307903065470082,0.5103812397223847,0.4741543003613357,0.5032496880709101,0.5031015555780761,0.5217105969069156,0.4976221832578246,0.5006777694252167,0.5055444490810239,0.4953084331089591,0.4840336480668998,0.4845460972687753,0.4884160877283732,0.480293703984675,0.4930317517457674,0.4858103004345216,0.5107800697452959,0.4829753877215386,0.513342121875663,0.5164013205163313,0.4952790349182635,0.5024720984853206,0.5274476236242136,0.5252608355825504,0.5012491331600272,0.4940560968560936,0.4870479790136237,0.5382683944475354,0.5086194817934047,0.4780415438089848,0.5045548206056066,0.4839294225309299,0.5006619409513312,0.4802788067402608,0.4761107483599528,0.5029241354379275,0.485373812301874,0.5055657174775993,0.4873898975941033,0.5245940613239378,0.4914665053966218,0.5022963462223898,0.5084004340717898,0.506779247545832,0.5199827859206407,0.4902065739451546,0.481336071049658,0.5151286237376014,0.4965718715411821,0.4889941855958875,0.4935970811560706,0.4844405688161533,0.5182311410489235,0.5163199439665584,0.4931567176096704,0.4969259457858616,0.497875836641539,0.5143391834024885,0.4820205804836766,0.5082508374555932,0.5065124821185256,0.5279077773193289,0.4926246192008078,0.4821761139589673,0.4953849503483443,0.4956815504253094,0.4921281667802982,0.4908171701661339,0.5141789472027527,0.499415108772212,0.4972462944173349,0.5018022895232673,0.5066081303166255,0.5052096123810493,0.5161209077435671,0.4974081613267055,0.4935694273124447,0.4970525243497904,0.4907651477375238,0.4893388133425096,0.5059969620666,0.5235118282280727,0.4688555443392215,0.49314454907291944,0.516201575781069,0.484175101544672,0.5202777542588761,0.4974711039149026,0.5049216295698263,0.5113595560288228,0.5088552477705557,0.5111704238748065
0.4996483220582277,0.4860196792006742,0.514767038832026,0.4804689144444989,0.4952275698535607,0.5075925854690336,0.5489629217831825,0.4997947029628145,0.5077432661528137,0.5243636005893516,0.5005707113078336,0.4759289187274954,0.5163299323791958,0.5184565290466523,0.5103921861476999,0.4875154720904588,0.4961154707485707,0.4963691052670999,0.5257236012670594,0.4903246650143694,0.4761419185633021,0.4967938179862664,0.4931700151548719,0.5144007568044674,0.4850971387293484,0.4979752666269831,0.4945642444278036,0.4921402157870243,0.4845952456934193,0.4796509581385869,0.4805938834476645,0.4891099852382849,0.4800693593408163,0.4843502126522581,0.5104265266224778,0.4894286390987467,0.5160674911453965,0.4904438912110753,0.4900035709390458,0.5150050181905688,0.5284663565778849,0.5092251955422762,0.4868549184955771,0.4995877865340233,0.4943471238307824,0.5337751950282572,0.5074295948092856,0.4821388081279266,0.478275364181977,0.4795546663229678,0.4967457066871633,0.4721137485115633,0.4840149885634995,0.5065845451816378,0.4903590025397691,0.525609327284192,0.4768829388421455,0.5153894111165074,0.4783161557368293,0.4902598532924836,0.4912852292250418,0.4876130267723448,0.5103662409382457,0.4967280694937419,0.4696018078973119,0.5220802722648848,0.4897122697455531,0.4931966721946012,0.4999394715833408,0.4669375045884813,0.5078076570533497,0.5102153964141879,0.4765788367721192,0.503849633908473,0.493558901701718,0.4915487791472533,0.4917217859075789,0.4926721956972691,0.5167445890352826,0.5081958623551144,0.4860422898987809,0.4938135203798027,0.4867768864564706,0.4877325896482717,0.4878832070542421,0.48359595983562,0.4956067438302027,0.4927754028450061,0.475962808931909,0.5099733629150693,0.4967620926967104,0.5144750947978604,0.5234509816946372,0.4993568634423237,0.5087415503997171,0.4911548438734063,0.4982799772262299,0.4860128939590543,0.5039470122622048,0.5209348323189456,0.4704317459393153,0.5087282611847528,0.5180972489214588,0.475742377202066,0.5105738338410466,0.49945084569652404,0.5101083506452089,0.5036545106882523,0.49629102600804326,0.5178007626522608
0.4891912692913157,0.5056325907934401,0.5218764524236433,0.4867935337469196,0.4782837282286681,0.5073308480798947,0.5472973750609098,0.4966362426257358,0.4955123959498406,0.4832670714621678,0.4917748986862379,0.4730533666658217,0.5084550543905116,0.5149556937876323,0.5081061667100217,0.4994200458163653,0.4979180838290628,0.5129323043802008,0.5174307516943635,0.4985479441211197,0.4699978317899719,0.5103965353923869,0.494777650435874,0.5071545616918748,0.4846613204853555,0.4957354513230309,0.5096675571648042,0.4968163196500942,0.4750449599741937,0.475319582480772,0.4764182709243417,0.4950367291698238,0.4928191732244258,0.4808339425401172,0.516026042639354,0.4762748072390672,0.4982561311784557,0.4967254069061037,0.4848499238804546,0.5241110253767493,0.5204058983591895,0.5118328215740519,0.4895373990667871,0.5031284168730706,0.4938404119819116,0.5300464915265249,0.4933063886890512,0.4736518133198501,0.4537763616724498,0.4717316788511577,0.5226593496893656,0.4948803216751785,0.4661808081184366,0.4936191484965304,0.5041199812313638,0.5172535652619509,0.4995797168812308,0.5230583815931498,0.471621290400766,0.4867440781325566,0.4978229058064874,0.4854483296879782,0.507012024126023,0.4974581260372848,0.4612126904879263,0.495384038535606,0.4856847635297681,0.481490572904525,0.50680897046953,0.4755006991976983,0.5202584060882717,0.509825030532926,0.4816589002891932,0.4958595514717179,0.4901693643100461,0.4701146863591351,0.4667515327516185,0.4982038068518441,0.5126614701603688,0.5054314837343022,0.4829093537696629,0.5050253456735642,0.4917266104846415,0.4923067377720893,0.4850511209668658,0.4851261844139358,0.4932914023336883,0.4963628442619029,0.4717484040129781,0.4933726888460263,0.5038798301088242,0.5143177973562165,0.5233961780729169,0.5079857306205923,0.5002782569596032,0.4880332560677074,0.5132586326332088,0.4762117593497159,0.5116658325002522,0.5261697204977072,0.4576783696267282,0.5107770383095822,0.5106985345335231,0.4904296186892097,0.510913330314132,0.4875860390678193,0.5114266944157014,0.48361263836791324,0.4848566083405472,0.49407653321357325
0.4891809310919977,0.5083911631358337,0.4994765317937225,0.4665326480844613,0.4854657211682044,0.5242290411675568,0.5543202120817253,0.4867613594676905,0.4998817265985094,0.4992449838686388,0.4913092251082193,0.4899062596308206,0.5164852519554725,0.5149935299893874,0.5050692050077179,0.5043517315163965,0.496067708067074,0.5078181776047827,0.5230532927032477,0.4956061847505908,0.4862167020486748,0.5011937699804317,0.4992382823174548,0.5190414565285909,0.4847342837002714,0.505297596056891,0.4989872733537902,0.485761564709081,0.4709447154092224,0.4770165853186644,0.4823840873691993,0.4928927330300863,0.5151170224234224,0.4779925785063479,0.5061440556073304,0.5138177033980956,0.496311431644363,0.4968758525099058,0.491072491174396,0.5245881955693674,0.506971107259771,0.4993610819819393,0.4912042175394963,0.482139369640456,0.4736367721388502,0.5294601207683346,0.4867679464870086,0.4773973873098087,0.4881881227021215,0.4715319378223809,0.5278977516865013,0.5004696080073517,0.4658980322810764,0.4965180789999854,0.4990685394221165,0.5153099544861975,0.5165221723792127,0.5123087049308636,0.4648456995510806,0.476107951943751,0.5060954117157882,0.4899603400361971,0.5082876868215287,0.5029364565073567,0.4488064785330768,0.4880868920275354,0.4745869085658053,0.4862796627718231,0.4782938615063948,0.4700091051025717,0.5196056499099341,0.4925861074268068,0.4658294819209457,0.5009169710110881,0.4849778863844075,0.485507619811048,0.4500500797432973,0.4921923653564243,0.5076275957585898,0.5087488215403636,0.473034496332411,0.5128244838668017,0.4932670409982635,0.4929832177051513,0.4896203373010451,0.4981521438869505,0.5022792424153837,0.4901447775284473,0.4663968039736594,0.50967930738907,0.518959004399886,0.5154936972567032,0.5006039387535653,0.4828081731740142,0.4847791926104713,0.4937992788808312,0.4969909675653475,0.4990127158692407,0.5093883478037126,0.5269549262199914,0.4760781397431994,0.5052765183175769,0.5105360825130647,0.48575169651695677,0.5085173499920226,0.4764298641899109,0.5048120871987393,0.512745824455192,0.49820398489016665,0.48188115792333647
